gamma1,lambda1,delta,epsilon,NRow,NCol,FValue
0.008,0.05,1,100,0,0.000107519412299527,-4.46285307921914e-10
0.008,0.05,1,100,0,0.000107519412299527,-4.46285307921914e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0,0.000107519412299527,-4.46285307921914e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0,0.000107519412299527,-4.46285307921914e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0,0.000107519412299527,-4.46285307921914e-10
0.008,0.05,1,100,0,0.000107519412299527,-4.46285307921914e-10
0.008,0.05,1,100,0,0.000107519412299527,-4.46285307921914e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0,0.000107519412299527,-4.46285307921914e-10
0.008,0.05,1,100,0,0.000107519412299527,-4.26382097718956e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0,0.000107519412299527,-4.46285307921914e-10
0.008,0.05,1,100,0,0.000107519412299527,-4.46285307921914e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,0,0.000107519412299527,-4.46285307921914e-10
0.008,0.05,1,100,0.000107519412299527,0,4.39252289355592e-10
0.008,0.05,1,100,3.01398626973605e-06,0,9.61608914883666e-12
0.008,0.05,1,100,1.01493673106449e-05,1.47116787642647e-06,3.44306723493805e-11
0.008,0.05,1,100,7.83009104993676e-05,2.92558168557929e-07,3.19740725676021e-10
0.008,0.05,1,100,7.83009104993676e-05,1.92069851486879e-05,2.41603665471661e-10
0.008,0.05,1,100,3.01398626973605e-06,6.34657917636387e-06,-9.84835143503446e-12
0.008,0.05,1,100,1.28056999597842e-05,1.30845437239928e-05,-1.23968574012539e-12
0.008,0.05,1,100,2.92558168557929e-07,1.30845437239928e-05,-6.39711832064336e-11
0.008,0.05,1,100,2.92558168557929e-07,1.70485830126977e-06,8.26751924037826e-13
0.008,0.05,1,100,1.28056999597842e-05,1.92069851486879e-05,-2.68207948703719e-11
0.008,0.05,1,100,2.82002412011474e-07,8.01864090969063e-06,-3.85053341581179e-11
0.008,0.05,1,100,1.74964642819005e-06,0,5.56547117970584e-12
0.008,0.05,1,100,3.89813511489523e-06,3.26839294050145e-07,1.47176550219129e-11
0.008,0.05,1,100,1.01493673106449e-05,1.23016435908322e-05,-9.55852173751651e-12
0.008,0.05,1,100,1.47116787642647e-06,2.50684220618569e-06,-4.27630063271497e-12
0.008,0.05,1,100,7.9373608192222e-07,1.47116787642647e-06,-2.68430827487042e-12
0.008,0.05,1,100,7.9373608192222e-07,0,6.46234853557053e-27
0.008,0.05,1,100,6.34657917636387e-06,1.30845437239928e-05,-2.91614870952433e-11
0.008,0.05,1,100,1.30845437239928e-05,1.01493673106449e-05,1.11255956092528e-11
0.008,0.05,1,100,1.46595990683831e-05,1.23016435908322e-05,1.01018772967307e-11
0.008,0.05,1,100,6.34657917636387e-06,1.22666114500504e-06,2.11194721179838e-11
0.008,0.05,1,100,3.89813511489523e-06,1.46595990683831e-05,-3.33333708856517e-11
0.008,0.05,1,100,2.50684220618569e-06,1.70485830126977e-06,3.40994029523101e-12
0.008,0.05,1,100,1.74964642819005e-06,3.01398626973605e-06,-5.71063022559018e-12
0.008,0.05,1,100,7.83009104993676e-05,1.46595990683831e-05,2.55357669352252e-10
0.008,0.05,1,100,1.22666114500504e-06,0,3.89706844159478e-12
0.008,0.05,1,100,0,1.28056999597842e-05,-5.54751449586082e-11
0.008,0.05,1,100,1.74964642819005e-06,1.30845437239928e-05,-4.89869060264643e-11
0.008,0.05,1,100,2.50684220618569e-06,1.81578153507125e-06,1.91805083200694e-12
0.008,0.05,1,100,2.92558168557929e-07,0,1.99828614831192e-12
0.008,0.05,1,100,7.83009104993676e-05,8.54443232537257e-06,2.86965076379447e-10
0.008,0.05,1,100,1.2026435484023e-06,5.27098991062589e-06,-1.83849542021273e-11
0.008,0.05,1,100,1.66203463518049e-05,1.54051513788275e-05,4.82662643351439e-12
0.008,0.05,1,100,4.94006550571312e-06,2.31099983269968e-06,1.06034893587439e-11
0.008,0.05,1,100,2.31099983269968e-06,2.75989823976804e-06,-1.85982484923653e-12
0.008,0.05,1,100,1.54051513788275e-05,1.66203463518049e-05,-4.87105087424354e-12
0.008,0.05,1,100,8.3600537462665e-06,1.66203463518049e-05,-3.2763814426198e-11
0.008,0.05,1,100,5.77271922947949e-05,4.94006550571312e-06,2.24936891944167e-10
0.008,0.05,1,100,1.44473557425208e-05,5.77271922947949e-05,-1.81378329766188e-10
0.008,0.05,1,100,2.30410724517406e-06,3.33181976083297e-06,-4.19481774517513e-12
0.008,0.05,1,100,1.66203463518049e-05,1.08646987075879e-05,2.22824743899164e-11
0.008,0.05,1,100,9.27240605798501e-07,4.94006550571312e-06,-1.81297824454479e-11
0.008,0.05,1,100,5.25357588006107e-06,1.2026435484023e-06,1.64951339289028e-11
0.008,0.05,1,100,2.36262320366292e-05,5.77271922947949e-05,-1.43418047694487e-10
0.008,0.05,1,100,5.77271922947949e-05,3.33181976083297e-06,2.21790515774328e-10
0.008,0.05,1,100,1.44473557425208e-05,4.31232667296311e-06,3.83482645368681e-11
0.008,0.05,1,100,9.27240605798501e-07,1.66203463518049e-05,-6.22251778759721e-11
0.008,0.05,1,100,3.33181976083297e-06,5.90942318551636e-06,-8.480763263241e-12
0.008,0.05,1,100,1.66203463518049e-05,5.27098991062589e-06,4.99489708429172e-11
0.008,0.05,1,100,2.31099983269968e-06,5.25357588006107e-06,-1.33092929280559e-11
0.008,0.05,1,100,1.44473557425208e-05,1.83902657235298e-05,-1.681217148346e-11
0.008,0.05,1,100,5.27098991062589e-06,3.02384466966342e-06,9.10897733099196e-12
0.008,0.05,1,100,1.44473557425208e-05,5.25357588006107e-06,4.05388929530624e-11
0.008,0.05,1,100,4.94006550571312e-06,5.77271922947949e-05,-2.20652163139081e-10
0.008,0.05,1,100,3.02384466966342e-06,1.08646987075879e-05,-2.33919302201436e-11
0.008,0.05,1,100,5.25357588006107e-06,9.49729804786868e-07,1.68867040162698e-11
0.008,0.05,1,100,4.94006550571312e-06,9.49729804786868e-07,1.56573442553487e-11
0.008,0.05,1,100,2.31099983269968e-06,8.3600537462665e-06,-3.0855271926056e-11
0.008,0.05,1,100,5.46326557557696e-06,1.66203463518049e-05,-3.2811232792209e-11
0.008,0.05,1,100,1.46117110795933e-05,1.66203463518049e-05,-8.0109624869547e-12
0.008,0.05,1,100,3.1289399728951e-06,9.27240605798501e-07,9.30453788903535e-12
0.008,0.05,1,100,2.12040200610414e-06,2.59197748740199e-05,-8.79237925684442e-11
0.008,0.05,1,100,3.6016841094678e-06,2.60436908734896e-06,9.12405096303728e-12
0.008,0.05,1,100,9.13669709736129e-06,1.36498024731771e-06,3.27423680924244e-11
0.008,0.05,1,100,1.52566848948378e-05,4.6849491867918e-06,4.33161152096088e-11
0.008,0.05,1,100,3.6016841094678e-06,4.6849491867918e-06,-4.47857660488881e-12
0.008,0.05,1,100,7.29653675224428e-06,4.35592385093747e-05,-1.52744018968208e-10
0.008,0.05,1,100,4.35592385093747e-05,2.404956211381e-05,7.8499439946853e-11
0.008,0.05,1,100,8.29909539692142e-06,1.23847183828801e-05,-1.59824416474791e-11
0.008,0.05,1,100,7.38064225966646e-06,4.35592385093747e-05,-1.36842434157865e-10
0.008,0.05,1,100,4.35592385093747e-05,2.12040200610414e-06,1.67095696429819e-10
0.008,0.05,1,100,6.25788751506313e-06,8.29909539692142e-06,-1.02741576855898e-11
0.008,0.05,1,100,2.12040200610414e-06,4.6849491867918e-06,-1.05970502159521e-11
0.008,0.05,1,100,1.94066198897053e-05,8.29909539692142e-06,4.91210261958819e-11
0.008,0.05,1,100,1.61024073024586e-05,4.94535329926093e-06,4.64924736564479e-11
0.008,0.05,1,100,7.29653675224428e-06,6.25788751506313e-06,4.29629293885289e-12
0.008,0.05,1,100,6.25788751506313e-06,1.97550793969672e-05,-4.37986247127583e-11
0.008,0.05,1,100,6.25788751506313e-06,1.02764346057915e-05,-2.1517589059648e-11
0.008,0.05,1,100,2.27193548432317e-06,7.1322437199902e-06,-2.22920395452881e-11
0.008,0.05,1,100,8.93197631299103e-06,7.29653675224428e-06,7.29180000507415e-12
0.008,0.05,1,100,8.29909539692142e-06,1.02764346057915e-05,-9.19043274515285e-12
0.008,0.05,1,100,1.61024073024586e-05,7.1322437199902e-06,3.98394121114021e-11
0.008,0.05,1,100,8.93197631299103e-06,4.94535329926093e-06,1.66201058946666e-11
0.008,0.05,1,100,8.93197631299103e-06,3.6016841094678e-06,2.12727194462361e-11
0.008,0.05,1,100,6.25788751506313e-06,4.916245565507e-06,1.06104975284515e-11
0.008,0.05,1,100,5.9671700122862e-06,7.29653675224428e-06,-6.10532847487492e-12
0.008,0.05,1,100,2.60436908734896e-06,2.27193548432317e-06,1.33236685411496e-12
0.008,0.05,1,100,1.78794864265774e-05,4.94535329926093e-06,5.38906176822608e-11
0.008,0.05,1,100,8.93197631299103e-06,1.52566848948378e-05,-2.58622457550107e-11
0.008,0.05,1,100,1.23847183828801e-05,4.916245565507e-06,3.10067788353513e-11
0.008,0.05,1,100,3.6016841094678e-06,4.94535329926093e-06,-5.60898301799352e-12
0.008,0.05,1,100,8.61273495157224e-06,6.51492908007198e-06,7.71587158211172e-12
0.008,0.05,1,100,1.64131412030536e-05,8.61273495157224e-06,3.49974065235027e-11
0.008,0.05,1,100,6.69661314339647e-06,7.56930438668813e-06,-8.46455804489031e-12
0.008,0.05,1,100,6.58238423879532e-06,2.9196192150443e-06,2.77879101041559e-11
0.008,0.05,1,100,8.61273495157224e-06,3.4269363022231e-05,-1.01718395028456e-10
0.008,0.05,1,100,8.59158860690784e-06,5.22641855885097e-06,1.48834221990059e-11
0.008,0.05,1,100,8.59158860690784e-06,3.4269363022231e-05,-1.01802587399074e-10
0.008,0.05,1,100,1.93527198955681e-05,1.64131412030536e-05,1.20919073655468e-11
0.008,0.05,1,100,8.59158860690784e-06,1.6207081239825e-05,-2.89171958959265e-11
0.008,0.05,1,100,7.56930438668813e-06,6.69661314339647e-06,9.2242132520075e-12
0.008,0.05,1,100,5.05969364954101e-06,8.59158860690784e-06,-1.23861808470289e-11
0.008,0.05,1,100,8.59158860690784e-06,1.76932787147342e-05,-3.85699346591863e-11
0.008,0.05,1,100,6.25000625573866e-06,1.93527198955681e-05,-5.84795905907107e-11
0.008,0.05,1,100,7.56930438668813e-06,8.59158860690784e-06,-3.5817834924552e-12
0.008,0.05,1,100,6.25000625573866e-06,1.6207081239825e-05,-3.78433929756875e-11
0.008,0.05,1,100,9.37645764004295e-06,5.22641855885097e-06,1.83535124973322e-11
0.008,0.05,1,100,5.05969364954101e-06,9.94069615342937e-06,-1.72549312547044e-11
0.008,0.05,1,100,1.76932787147342e-05,9.81025392594671e-06,3.28315830673577e-11
0.008,0.05,1,100,2.3053480506872e-05,1.64131412030536e-05,2.74004228713649e-11
0.008,0.05,1,100,9.37645764004295e-06,8.83149988497132e-06,2.66020235150378e-12
0.008,0.05,1,100,2.00695966455954e-05,1.6207081239825e-05,1.49975293272979e-11
0.008,0.05,1,100,2.70669391573084e-06,6.56225109681497e-06,-1.59072257245053e-11
0.008,0.05,1,100,2.76920694329438e-05,1.76932787147342e-05,4.17349107762341e-11
0.008,0.05,1,100,7.56930438668813e-06,6.25000625573866e-06,5.60898132539303e-12
0.008,0.05,1,100,1.76932787147342e-05,6.51492908007198e-06,4.15043462583798e-11
0.008,0.05,1,100,2.3053480506872e-05,2.00695966455954e-05,1.27050634834162e-11
0.008,0.05,1,100,4.14296631957895e-06,9.81025392594671e-06,-4.08436717339039e-11
0.008,0.05,1,100,6.51492908007198e-06,4.14296631957895e-06,9.32036036480752e-12
0.008,0.05,1,100,2.76920694329438e-05,2.3053480506872e-05,1.92728551812918e-11
0.008,0.05,1,100,4.14296631957895e-06,1.93527198955681e-05,-6.77842731846693e-11
0.008,0.05,1,100,1.72574059694011e-05,7.8959615816697e-06,3.94218520349767e-11
0.008,0.05,1,100,9.50435744857118e-06,5.16279563790013e-06,1.88156663951863e-11
0.008,0.05,1,100,2.86066818499358e-05,7.07093774211578e-06,8.79092269265584e-11
0.008,0.05,1,100,5.16279563790013e-06,5.4844104121718e-06,-1.33047734422977e-12
0.008,0.05,1,100,7.81192424352793e-06,1.25265220774684e-05,-1.63401154486787e-11
0.008,0.05,1,100,2.86066818499358e-05,2.82011439422968e-05,1.34505712203877e-12
0.008,0.05,1,100,1.86583508254293e-05,1.72574059694011e-05,5.73126433486987e-12
0.008,0.05,1,100,1.86583508254293e-05,1.5201897997387e-05,1.37456566436004e-11
0.008,0.05,1,100,7.07093774211578e-06,6.26448254977189e-06,3.1481410705122e-12
0.008,0.05,1,100,9.50435744857118e-06,1.11102181963041e-05,-7.81795201901141e-12
0.008,0.05,1,100,1.60173032666077e-05,1.72574059694011e-05,-5.2296942481153e-12
0.008,0.05,1,100,9.59438445454893e-06,1.98186542920597e-05,-4.81198404695208e-11
0.008,0.05,1,100,7.07093774211578e-06,1.86583508254293e-05,-5.18255540155362e-11
0.008,0.05,1,100,5.4844104121718e-06,5.16279563790013e-06,1.39213181422072e-12
0.008,0.05,1,100,1.72574059694011e-05,6.6090993001969e-06,4.46033125422772e-11
0.008,0.05,1,100,6.26448254977189e-06,1.11102181963041e-05,-2.35018876360893e-11
0.008,0.05,1,100,7.07093774211578e-06,6.6090993001969e-06,1.93118847198056e-12
0.008,0.05,1,100,7.51777613688875e-06,9.55006404950832e-06,-1.09753550601697e-11
0.008,0.05,1,100,9.59438445454893e-06,2.86066818499358e-05,-7.4587598085303e-11
0.008,0.05,1,100,1.11102181963041e-05,2.86066818499358e-05,-6.86207173967892e-11
0.008,0.05,1,100,2.12302219661024e-05,1.98186542920597e-05,6.00463933566796e-12
0.008,0.05,1,100,1.01514047280242e-05,1.72574059694011e-05,-1.47340211264053e-11
0.008,0.05,1,100,1.11102181963041e-05,6.26448254977189e-06,1.89343910074677e-11
0.008,0.05,1,100,7.07093774211578e-06,2.82011439422968e-05,-1.00649072239873e-10
0.008,0.05,1,100,9.44426370528039e-06,1.25265220774684e-05,-5.2783818033508e-12
0.008,0.05,1,100,1.86583508254293e-05,2.86066818499358e-05,-3.90345274450221e-11
0.008,0.05,1,100,7.81192424352793e-06,1.5201897997387e-05,-2.95060923239103e-11
0.008,0.05,1,100,3.69146722126376e-06,2.82011439422968e-05,-1.06346723724574e-10
0.008,0.05,1,100,1.25265220774684e-05,1.86583508254293e-05,-2.75456967343091e-11
0.008,0.05,1,100,5.4844104121718e-06,1.98186542920597e-05,-6.71719474826314e-11
